Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1_scen1,Load_MW_z1_scen2,Load_MW_z1_scen3,Load_MW_z2_scen1,Load_MW_z2_scen2,Load_MW_z2_scen3,Load_MW_z3_scen1,Load_MW_z3_scen2,Load_MW_z3_scen3
,,,,,,,,2981,6178,6486.9,5869.1,1764,1852.2,1675.8,842,884.1,799.9
,,,,,,,,2982,6377,6695.85,6058.15,1821,1912.05,1729.95,869,912.45,825.55
,,,,,,,,2983,6749,7086.45,6411.55,1928,2024.4,1831.6,920,966,874
,,,,,,,,2984,7402,7772.1,7031.9,2114,2219.7,2008.3,1009,1059.45,958.55
,,,,,,,,2985,8089,8493.45,7684.55,2310,2425.5,2194.5,1103,1158.15,1047.85
,,,,,,,,2986,8534,8960.7,8107.3,2437,2558.85,2315.15,1163,1221.15,1104.85
,,,,,,,,2987,8730,9166.5,8293.5,2494,2618.7,2369.3,1190,1249.5,1130.5
,,,,,,,,2988,8769,9207.45,8330.55,2504,2629.2,2378.8,1196,1255.8,1136.2
,,,,,,,,2989,8682,9116.1,8247.9,2479,2602.95,2355.05,1184,1243.2,1124.8
,,,,,,,,2990,8539,8965.95,8112.05,2439,2560.95,2317.05,1164,1222.2,1105.8
,,,,,,,,2991,8400,8820,7980,2399,2518.95,2279.05,1146,1203.3,1088.7
,,,,,,,,2992,8305,8720.25,7889.75,2372,2490.6,2253.4,1132,1188.6,1075.4
,,,,,,,,2993,8298,8712.9,7883.1,2369,2487.45,2250.55,1131,1187.55,1074.45
,,,,,,,,2994,8349,8766.45,7931.55,2384,2503.2,2264.8,1138,1194.9,1081.1
,,,,,,,,2995,8331,8747.55,7914.45,2379,2497.95,2260.05,1136,1192.8,1079.2
,,,,,,,,2996,8426,8847.3,8004.7,2406,2526.3,2285.7,1149,1206.45,1091.55
,,,,,,,,2997,8744,9181.2,8306.8,2497,2621.85,2372.15,1192,1251.6,1132.4
,,,,,,,,2998,8420,8841,7999,2404,2524.2,2283.8,1148,1205.4,1090.6
,,,,,,,,2999,7804,8194.2,7413.8,2229,2340.45,2117.55,1064,1117.2,1010.8
,,,,,,,,3000,7145,7502.25,6787.75,2040,2142,1938,974,1022.7,925.3
,,,,,,,,3001,6616,6946.8,6285.2,1889,1983.45,1794.55,902,947.1,856.9
,,,,,,,,3002,6285,6599.25,5970.75,1795,1884.75,1705.25,857,899.85,814.15
,,,,,,,,3003,6090,6394.5,5785.5,1739,1825.95,1652.05,830,871.5,788.5
,,,,,,,,3004,5995,6294.75,5695.25,1712,1797.6,1626.4,817,857.85,776.15
,,,,,,,,3005,5996,6295.8,5696.2,1713,1798.65,1627.35,817,857.85,776.15
,,,,,,,,3006,6081,6385.05,5776.95,1737,1823.85,1650.15,829,870.45,787.55
,,,,,,,,3007,6265,6578.25,5951.75,1789,1878.45,1699.55,854,896.7,811.3
,,,,,,,,3008,6773,7111.65,6434.35,1934,2030.7,1837.3,923,969.15,876.85
,,,,,,,,3009,7392,7761.6,7022.4,2111,2216.55,2005.45,1008,1058.4,957.6
,,,,,,,,3010,7861,8254.05,7467.95,2245,2357.25,2132.75,1071,1124.55,1017.45
,,,,,,,,3011,8108,8513.4,7702.6,2315,2430.75,2199.25,1106,1161.3,1050.7
,,,,,,,,3012,8206,8616.3,7795.7,2344,2461.2,2226.8,1119,1174.95,1063.05
,,,,,,,,3013,8208,8618.4,7797.6,2344,2461.2,2226.8,1119,1174.95,1063.05
,,,,,,,,3014,8126,8532.3,7719.7,2321,2437.05,2204.95,1108,1163.4,1052.6
,,,,,,,,3015,8015,8415.75,7614.25,2289,2403.45,2174.55,1093,1147.65,1038.35
,,,,,,,,3016,7992,8391.6,7592.4,2283,2397.15,2168.85,1090,1144.5,1035.5
,,,,,,,,3017,8112,8517.6,7706.4,2317,2432.85,2201.15,1106,1161.3,1050.7
,,,,,,,,3018,8327,8743.35,7910.65,2378,2496.9,2259.1,1136,1192.8,1079.2
,,,,,,,,3019,8459,8881.95,8036.05,2416,2536.8,2295.2,1153,1210.65,1095.35
,,,,,,,,3020,8642,9074.1,8209.9,2468,2591.4,2344.6,1178,1236.9,1119.1
,,,,,,,,3021,9067,9520.35,8613.65,2590,2719.5,2460.5,1236,1297.8,1174.2
,,,,,,,,3022,8566,8994.3,8137.7,2446,2568.3,2323.7,1168,1226.4,1109.6
,,,,,,,,3023,7760,8148,7372,2216,2326.8,2105.2,1058,1110.9,1005.1
,,,,,,,,3024,7002,7352.1,6651.9,1999,2098.95,1899.05,954,1001.7,906.3
,,,,,,,,3025,6463,6786.15,6139.85,1846,1938.3,1753.7,881,925.05,836.95
,,,,,,,,3026,6193,6502.65,5883.35,1768,1856.4,1679.6,844,886.2,801.8
,,,,,,,,3027,6076,6379.8,5772.2,1735,1821.75,1648.25,828,869.4,786.6
,,,,,,,,3028,6057,6359.85,5754.15,1730,1816.5,1643.5,826,867.3,784.7
,,,,,,,,3029,6268,6581.4,5954.6,1790,1879.5,1700.5,854,896.7,811.3
,,,,,,,,3030,6857,7199.85,6514.15,1958,2055.9,1860.1,934,980.7,887.3
,,,,,,,,3031,7994,8393.7,7594.3,2283,2397.15,2168.85,1090,1144.5,1035.5
,,,,,,,,3032,8871,9314.55,8427.45,2534,2660.7,2407.3,1210,1270.5,1149.5
,,,,,,,,3033,9169,9627.45,8710.55,2619,2749.95,2488.05,1250,1312.5,1187.5
,,,,,,,,3034,9360,9828,8892,2673,2806.65,2539.35,1276,1339.8,1212.2
,,,,,,,,3035,9545,10022.25,9067.75,2726,2862.3,2589.7,1302,1367.1,1236.9
,,,,,,,,3036,9628,10109.4,9146.6,2749,2886.45,2611.55,1312,1377.6,1246.4
,,,,,,,,3037,9623,10104.15,9141.85,2748,2885.4,2610.6,1312,1377.6,1246.4
,,,,,,,,3038,9645,10127.25,9162.75,2755,2892.75,2617.25,1315,1380.75,1249.25
,,,,,,,,3039,9563,10041.15,9084.85,2731,2867.55,2594.45,1303,1368.15,1237.85
,,,,,,,,3040,9453,9925.65,8980.35,2700,2835,2565,1288,1352.4,1223.6
,,,,,,,,3041,9409,9879.45,8938.55,2687,2821.35,2552.65,1282,1346.1,1217.9
,,,,,,,,3042,9370,9838.5,8901.5,2676,2809.8,2542.2,1277,1340.85,1213.15
,,,,,,,,3043,9301,9766.05,8835.95,2656,2788.8,2523.2,1268,1331.4,1204.6
,,,,,,,,3044,9451,9923.55,8978.45,2699,2833.95,2564.05,1288,1352.4,1223.6
,,,,,,,,3045,9724,10210.2,9237.8,2777,2915.85,2638.15,1326,1392.3,1259.7
,,,,,,,,3046,9095,9549.75,8640.25,2597,2726.85,2467.15,1240,1302,1178
,,,,,,,,3047,8107,8512.35,7701.65,2315,2430.75,2199.25,1106,1161.3,1050.7
,,,,,,,,3048,7211,7571.55,6850.45,2059,2161.95,1956.05,983,1032.15,933.85
,,,,,,,,3049,6643,6975.15,6310.85,1897,1991.85,1802.15,905,950.25,859.75
,,,,,,,,3050,6345,6662.25,6027.75,1812,1902.6,1721.4,865,908.25,821.75
,,,,,,,,3051,6185,6494.25,5875.75,1767,1855.35,1678.65,843,885.15,800.85
,,,,,,,,3052,6141,6448.05,5833.95,1754,1841.7,1666.3,837,878.85,795.15
,,,,,,,,3053,6317,6632.85,6001.15,1804,1894.2,1713.8,861,904.05,817.95
,,,,,,,,3054,6914,7259.7,6568.3,1974,2072.7,1875.3,943,990.15,895.85
,,,,,,,,3055,8053,8455.65,7650.35,2300,2415,2185,1098,1152.9,1043.1
,,,,,,,,3056,8980,9429,8531,2564,2692.2,2435.8,1224,1285.2,1162.8
,,,,,,,,3057,9314,9779.7,8848.3,2659,2791.95,2526.05,1270,1333.5,1206.5
,,,,,,,,3058,9508,9983.4,9032.6,2715,2850.75,2579.25,1296,1360.8,1231.2
,,,,,,,,3059,9683,10167.15,9198.85,2765,2903.25,2626.75,1320,1386,1254
,,,,,,,,3060,9738,10224.9,9251.1,2781,2920.05,2641.95,1328,1394.4,1261.6
,,,,,,,,3061,9681,10165.05,9196.95,2765,2903.25,2626.75,1320,1386,1254
,,,,,,,,3062,9696,10180.8,9211.2,2769,2907.45,2630.55,1322,1388.1,1255.9
,,,,,,,,3063,9605,10085.25,9124.75,2743,2880.15,2605.85,1309,1374.45,1243.55
,,,,,,,,3064,9555,10032.75,9077.25,2729,2865.45,2592.55,1302,1367.1,1236.9
,,,,,,,,3065,9662,10145.1,9178.9,2760,2898,2622,1318,1383.9,1252.1
,,,,,,,,3066,9823,10314.15,9331.85,2805,2945.25,2664.75,1339,1405.95,1272.05
,,,,,,,,3067,9815,10305.75,9324.25,2803,2943.15,2662.85,1338,1404.9,1271.1
,,,,,,,,3068,9866,10359.3,9372.7,2818,2958.9,2677.1,1345,1412.25,1277.75
,,,,,,,,3069,9832,10323.6,9340.4,2808,2948.4,2667.6,1341,1408.05,1273.95
,,,,,,,,3070,9155,9612.75,8697.25,2614,2744.7,2483.3,1248,1310.4,1185.6
,,,,,,,,3071,8208,8618.4,7797.6,2344,2461.2,2226.8,1119,1174.95,1063.05
,,,,,,,,3072,7342,7709.1,6974.9,2097,2201.85,1992.15,1001,1051.05,950.95
,,,,,,,,3073,6759,7096.95,6421.05,1930,2026.5,1833.5,921,967.05,874.95
,,,,,,,,3074,6459,6781.95,6136.05,1844,1936.2,1751.8,880,924,836
,,,,,,,,3075,6300,6615,5985,1799,1888.95,1709.05,858,900.9,815.1
,,,,,,,,3076,6254,6566.7,5941.3,1786,1875.3,1696.7,853,895.65,810.35
,,,,,,,,3077,6423,6744.15,6101.85,1834,1925.7,1742.3,875,918.75,831.25
,,,,,,,,3078,7054,7406.7,6701.3,2014,2114.7,1913.3,962,1010.1,913.9
,,,,,,,,3079,8227,8638.35,7815.65,2349,2466.45,2231.55,1121,1177.05,1064.95
,,,,,,,,3080,9197,9656.85,8737.15,2626,2757.3,2494.7,1254,1316.7,1191.3
,,,,,,,,3081,9553,10030.65,9075.35,2728,2864.4,2591.6,1302,1367.1,1236.9
,,,,,,,,3082,9767,10255.35,9278.65,2790,2929.5,2650.5,1332,1398.6,1265.4
,,,,,,,,3083,9941,10438.05,9443.95,2840,2982,2698,1355,1422.75,1287.25
,,,,,,,,3084,10013,10513.65,9512.35,2860,3003,2717,1365,1433.25,1296.75
,,,,,,,,3085,9977,10475.85,9478.15,2850,2992.5,2707.5,1360,1428,1292
,,,,,,,,3086,9971,10469.55,9472.45,2848,2990.4,2705.6,1359,1426.95,1291.05
,,,,,,,,3087,9859,10351.95,9366.05,2815,2955.75,2674.25,1344,1411.2,1276.8
,,,,,,,,3088,9795,10284.75,9305.25,2797,2936.85,2657.15,1335,1401.75,1268.25
,,,,,,,,3089,9864,10357.2,9370.8,2817,2957.85,2676.15,1345,1412.25,1277.75
,,,,,,,,3090,9949,10446.45,9451.55,2841,2983.05,2698.95,1357,1424.85,1289.15
,,,,,,,,3091,9895,10389.75,9400.25,2826,2967.3,2684.7,1349,1416.45,1281.55
,,,,,,,,3092,9935,10431.75,9438.25,2837,2978.85,2695.15,1354,1421.7,1286.3
,,,,,,,,3093,9918,10413.9,9422.1,2832,2973.6,2690.4,1353,1420.65,1285.35
,,,,,,,,3094,9279,9742.95,8815.05,2649,2781.45,2516.55,1265,1328.25,1201.75
,,,,,,,,3095,8308,8723.4,7892.6,2373,2491.65,2254.35,1132,1188.6,1075.4
,,,,,,,,3096,7433,7804.65,7061.35,2123,2229.15,2016.85,1013,1063.65,962.35
,,,,,,,,3097,6852,7194.6,6509.4,1957,2054.85,1859.15,934,980.7,887.3
,,,,,,,,3098,6533,6859.65,6206.35,1866,1959.3,1772.7,890,934.5,845.5
,,,,,,,,3099,6369,6687.45,6050.55,1818,1908.9,1727.1,868,911.4,824.6
,,,,,,,,3100,6332,6648.6,6015.4,1808,1898.4,1717.6,863,906.15,819.85
,,,,,,,,3101,6475,6798.75,6151.25,1849,1941.45,1756.55,883,927.15,838.85
,,,,,,,,3102,7053,7405.65,6700.35,2014,2114.7,1913.3,961,1009.05,912.95
,,,,,,,,3103,8181,8590.05,7771.95,2336,2452.8,2219.2,1116,1171.8,1060.2
,,,,,,,,3104,9105,9560.25,8649.75,2600,2730,2470,1242,1304.1,1179.9
,,,,,,,,3105,9438,9909.9,8966.1,2695,2829.75,2560.25,1287,1351.35,1222.65
,,,,,,,,3106,9602,10082.1,9121.9,2742,2879.1,2604.9,1309,1374.45,1243.55
,,,,,,,,3107,9739,10225.95,9252.05,2781,2920.05,2641.95,1328,1394.4,1261.6
,,,,,,,,3108,9786,10275.3,9296.7,2795,2934.75,2655.25,1334,1400.7,1267.3
,,,,,,,,3109,9746,10233.3,9258.7,2783,2922.15,2643.85,1328,1394.4,1261.6
,,,,,,,,3110,9718,10203.9,9232.1,2775,2913.75,2636.25,1325,1391.25,1258.75
,,,,,,,,3111,9597,10076.85,9117.15,2740,2877,2603,1308,1373.4,1242.6
,,,,,,,,3112,9482,9956.1,9007.9,2708,2843.4,2572.6,1292,1356.6,1227.4
,,,,,,,,3113,9449,9921.45,8976.55,2699,2833.95,2564.05,1288,1352.4,1223.6
,,,,,,,,3114,9431,9902.55,8959.45,2693,2827.65,2558.35,1286,1350.3,1221.7
,,,,,,,,3115,9339,9805.95,8872.05,2667,2800.35,2533.65,1273,1336.65,1209.35
,,,,,,,,3116,9383,9852.15,8913.85,2680,2814,2546,1279,1342.95,1215.05
,,,,,,,,3117,9656,10138.8,9173.2,2757,2894.85,2619.15,1317,1382.85,1251.15
,,,,,,,,3118,9166,9624.3,8707.7,2618,2748.9,2487.1,1250,1312.5,1187.5
,,,,,,,,3119,8267,8680.35,7853.65,2361,2479.05,2242.95,1127,1183.35,1070.65
,,,,,,,,3120,7366,7734.3,6997.7,2103,2208.15,1997.85,1004,1054.2,953.8
,,,,,,,,3121,6777,7115.85,6438.15,1935,2031.75,1838.25,923,969.15,876.85
,,,,,,,,3122,6460,6783,6137,1844,1936.2,1751.8,880,924,836
,,,,,,,,3123,6288,6602.4,5973.6,1796,1885.8,1706.2,857,899.85,814.15
,,,,,,,,3124,6247,6559.35,5934.65,1784,1873.2,1694.8,852,894.6,809.4
,,,,,,,,3125,6428,6749.4,6106.6,1836,1927.8,1744.2,876,919.8,832.2
,,,,,,,,3126,6949,7296.45,6601.55,1984,2083.2,1884.8,947,994.35,899.65
,,,,,,,,3127,8068,8471.4,7664.6,2304,2419.2,2188.8,1100,1155,1045
,,,,,,,,3128,8906,9351.3,8460.7,2544,2671.2,2416.8,1214,1274.7,1153.3
,,,,,,,,3129,9184,9643.2,8724.8,2623,2754.15,2491.85,1252,1314.6,1189.4
,,,,,,,,3130,9349,9816.45,8881.55,2670,2803.5,2536.5,1274,1337.7,1210.3
,,,,,,,,3131,9469,9942.45,8995.55,2704,2839.2,2568.8,1291,1355.55,1226.45
,,,,,,,,3132,9517,9992.85,9041.15,2718,2853.9,2582.1,1298,1362.9,1233.1
,,,,,,,,3133,9455,9927.75,8982.25,2700,2835,2565,1289,1353.45,1224.55
,,,,,,,,3134,9411,9881.55,8940.45,2688,2822.4,2553.6,1283,1347.15,1218.85
,,,,,,,,3135,9288,9752.4,8823.6,2653,2785.65,2520.35,1267,1330.35,1203.65
,,,,,,,,3136,9165,9623.25,8706.75,2618,2748.9,2487.1,1249,1311.45,1186.55
,,,,,,,,3137,9100,9555,8645,2599,2728.95,2469.05,1241,1303.05,1178.95
,,,,,,,,3138,9024,9475.2,8572.8,2577,2705.85,2448.15,1230,1291.5,1168.5
,,,,,,,,3139,8896,9340.8,8451.2,2540,2667,2413,1213,1273.65,1152.35
,,,,,,,,3140,8876,9319.8,8432.2,2535,2661.75,2408.25,1210,1270.5,1149.5
,,,,,,,,3141,9179,9637.95,8720.05,2621,2752.05,2489.95,1252,1314.6,1189.4
,,,,,,,,3142,8858,9300.9,8415.1,2529,2655.45,2402.55,1207,1267.35,1146.65
,,,,,,,,3143,8135,8541.75,7728.25,2323,2439.15,2206.85,1109,1164.45,1053.55
,,,,,,,,3144,7328,7694.4,6961.6,2093,2197.65,1988.35,999,1048.95,949.05
,,,,,,,,3145,6724,7060.2,6387.8,1920,2016,1824,917,962.85,871.15
,,,,,,,,3146,6374,6692.7,6055.3,1820,1911,1729,868,911.4,824.6
,,,,,,,,3147,6179,6487.95,5870.05,1764,1852.2,1675.8,843,885.15,800.85
,,,,,,,,3148,6108,6413.4,5802.6,1744,1831.2,1656.8,833,874.65,791.35
,,,,,,,,3149,6138,6444.9,5831.1,1753,1840.65,1665.35,837,878.85,795.15
,,,,,,,,3150,6272,6585.6,5958.4,1791,1880.55,1701.45,855,897.75,812.25
,,,,,,,,3151,6667,7000.35,6333.65,1904,1999.2,1808.8,909,954.45,863.55
,,,,,,,,3152,7333,7699.65,6966.35,2094,2198.7,1989.3,999,1048.95,949.05
,,,,,,,,3153,7984,8383.2,7584.8,2280,2394,2166,1089,1143.45,1034.55
,,,,,,,,3154,8376,8794.8,7957.2,2392,2511.6,2272.4,1142,1199.1,1084.9
,,,,,,,,3155,8512,8937.6,8086.4,2431,2552.55,2309.45,1161,1219.05,1102.95
,,,,,,,,3156,8531,8957.55,8104.45,2436,2557.8,2314.2,1163,1221.15,1104.85
,,,,,,,,3157,8461,8884.05,8037.95,2416,2536.8,2295.2,1153,1210.65,1095.35
,,,,,,,,3158,8371,8789.55,7952.45,2390,2509.5,2270.5,1141,1198.05,1083.95
,,,,,,,,3159,8296,8710.8,7881.2,2369,2487.45,2250.55,1131,1187.55,1074.45
,,,,,,,,3160,8312,8727.6,7896.4,2374,2492.7,2255.3,1133,1189.65,1076.35
,,,,,,,,3161,8397,8816.85,7977.15,2398,2517.9,2278.1,1145,1202.25,1087.75
,,,,,,,,3162,8500,8925,8075,2428,2549.4,2306.6,1159,1216.95,1101.05
,,,,,,,,3163,8517,8942.85,8091.15,2433,2554.65,2311.35,1161,1219.05,1102.95
,,,,,,,,3164,8548,8975.4,8120.6,2441,2563.05,2318.95,1166,1224.3,1107.7
,,,,,,,,3165,8877,9320.85,8433.15,2535,2661.75,2408.25,1210,1270.5,1149.5
,,,,,,,,3166,8591,9020.55,8161.45,2454,2576.7,2331.3,1171,1229.55,1112.45
,,,,,,,,3167,7944,8341.2,7546.8,2269,2382.45,2155.55,1083,1137.15,1028.85
,,,,,,,,3168,7218,7578.9,6857.1,2061,2164.05,1957.95,984,1033.2,934.8
,,,,,,,,3169,6647,6979.35,6314.65,1898,1992.9,1803.1,906,951.3,860.7
,,,,,,,,3170,6259,6571.95,5946.05,1788,1877.4,1698.6,853,895.65,810.35
,,,,,,,,3171,6038,6339.9,5736.1,1724,1810.2,1637.8,823,864.15,781.85
,,,,,,,,3172,5917,6212.85,5621.15,1690,1774.5,1605.5,807,847.35,766.65
,,,,,,,,3173,5900,6195,5605,1685,1769.25,1600.75,804,844.2,763.8
,,,,,,,,3174,5910,6205.5,5614.5,1688,1772.4,1603.6,806,846.3,765.7
,,,,,,,,3175,6141,6448.05,5833.95,1753,1840.65,1665.35,837,878.85,795.15
,,,,,,,,3176,6723,7059.15,6386.85,1920,2016,1824,917,962.85,871.15
,,,,,,,,3177,7442,7814.1,7069.9,2125,2231.25,2018.75,1014,1064.7,963.3
,,,,,,,,3178,7980,8379,7581,2279,2392.95,2165.05,1088,1142.4,1033.6
,,,,,,,,3179,8269,8682.45,7855.55,2362,2480.1,2243.9,1127,1183.35,1070.65
,,,,,,,,3180,8423,8844.15,8001.85,2405,2525.25,2284.75,1148,1205.4,1090.6
,,,,,,,,3181,8495,8919.75,8070.25,2426,2547.3,2304.7,1158,1215.9,1100.1
,,,,,,,,3182,8479,8902.95,8055.05,2421,2542.05,2299.95,1156,1213.8,1098.2
,,,,,,,,3183,8462,8885.1,8038.9,2417,2537.85,2296.15,1154,1211.7,1096.3
,,,,,,,,3184,8499,8923.95,8074.05,2427,2548.35,2305.65,1159,1216.95,1101.05
,,,,,,,,3185,8600,9030,8170,2456,2578.8,2333.2,1172,1230.6,1113.4
,,,,,,,,3186,8723,9159.15,8286.85,2491,2615.55,2366.45,1189,1248.45,1129.55
,,,,,,,,3187,8754,9191.7,8316.3,2500,2625,2375,1193,1252.65,1133.35
,,,,,,,,3188,8899,9343.95,8454.05,2542,2669.1,2414.9,1213,1273.65,1152.35
,,,,,,,,3189,9308,9773.4,8842.6,2658,2790.9,2525.1,1269,1332.45,1205.55
,,,,,,,,3190,8922,9368.1,8475.9,2548,2675.4,2420.6,1216,1276.8,1155.2
,,,,,,,,3191,8106,8511.3,7700.7,2315,2430.75,2199.25,1105,1160.25,1049.75
,,,,,,,,3192,7299,7663.95,6934.05,2084,2188.2,1979.8,995,1044.75,945.25
,,,,,,,,3193,6722,7058.1,6385.9,1920,2016,1824,916,961.8,870.2
,,,,,,,,3194,6422,6743.1,6100.9,1834,1925.7,1742.3,875,918.75,831.25
,,,,,,,,3195,6253,6565.65,5940.35,1786,1875.3,1696.7,853,895.65,810.35
,,,,,,,,3196,6207,6517.35,5896.65,1773,1861.65,1684.35,846,888.3,803.7
,,,,,,,,3197,6397,6716.85,6077.15,1827,1918.35,1735.65,872,915.6,828.4
,,,,,,,,3198,6964,7312.2,6615.8,1989,2088.45,1889.55,949,996.45,901.55
,,,,,,,,3199,8084,8488.2,7679.8,2309,2424.45,2193.55,1102,1157.1,1046.9
,,,,,,,,3200,9038,9489.9,8586.1,2581,2710.05,2451.95,1232,1293.6,1170.4
,,,,,,,,3201,9453,9925.65,8980.35,2700,2835,2565,1288,1352.4,1223.6
,,,,,,,,3202,9742,10229.1,9254.9,2782,2921.1,2642.9,1328,1394.4,1261.6
,,,,,,,,3203,9996,10495.8,9496.2,2855,2997.75,2712.25,1363,1431.15,1294.85
,,,,,,,,3204,10147,10654.35,9639.65,2898,3042.9,2753.1,1383,1452.15,1313.85
,,,,,,,,3205,10197,10706.85,9687.15,2912,3057.6,2766.4,1390,1459.5,1320.5
,,,,,,,,3206,10193,10702.65,9683.35,2911,3056.55,2765.45,1389,1458.45,1319.55
,,,,,,,,3207,10112,10617.6,9606.4,2888,3032.4,2743.6,1378,1446.9,1309.1
,,,,,,,,3208,10019,10519.95,9518.05,2861,3004.05,2717.95,1366,1434.3,1297.7
,,,,,,,,3209,10014,10514.7,9513.3,2860,3003,2717,1365,1433.25,1296.75
,,,,,,,,3210,10042,10544.1,9539.9,2868,3011.4,2724.6,1369,1437.45,1300.55
,,,,,,,,3211,9969,10467.45,9470.55,2847,2989.35,2704.65,1359,1426.95,1291.05
,,,,,,,,3212,9968,10466.4,9469.6,2847,2989.35,2704.65,1359,1426.95,1291.05
,,,,,,,,3213,10030,10531.5,9528.5,2865,3008.25,2721.75,1368,1436.4,1299.6
,,,,,,,,3214,9396,9865.8,8926.2,2683,2817.15,2548.85,1281,1345.05,1216.95
,,,,,,,,3215,8420,8841,7999,2404,2524.2,2283.8,1148,1205.4,1090.6
,,,,,,,,3216,7506,7881.3,7130.7,2144,2251.2,2036.8,1023,1074.15,971.85
,,,,,,,,3217,6913,7258.65,6567.35,1974,2072.7,1875.3,943,990.15,895.85
,,,,,,,,3218,6585,6914.25,6255.75,1881,1975.05,1786.95,898,942.9,853.1
,,,,,,,,3219,6405,6725.25,6084.75,1829,1920.45,1737.55,873,916.65,829.35
,,,,,,,,3220,6361,6679.05,6042.95,1817,1907.85,1726.15,867,910.35,823.65
,,,,,,,,3221,6521,6847.05,6194.95,1863,1956.15,1769.85,888,932.4,843.6
,,,,,,,,3222,7087,7441.35,6732.65,2024,2125.2,1922.8,966,1014.3,917.7
,,,,,,,,3223,8206,8616.3,7795.7,2344,2461.2,2226.8,1119,1174.95,1063.05
,,,,,,,,3224,9149,9606.45,8691.55,2613,2743.65,2482.35,1247,1309.35,1184.65
,,,,,,,,3225,9570,10048.5,9091.5,2733,2869.65,2596.35,1305,1370.25,1239.75
,,,,,,,,3226,9840,10332,9348,2810,2950.5,2669.5,1342,1409.1,1274.9
,,,,,,,,3227,10085,10589.25,9580.75,2880,3024,2736,1375,1443.75,1306.25
,,,,,,,,3228,10191,10700.55,9681.45,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,3229,10199,10708.95,9689.05,2913,3058.65,2767.35,1390,1459.5,1320.5
,,,,,,,,3230,10192,10701.6,9682.4,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,3231,10065,10568.25,9561.75,2875,3018.75,2731.25,1373,1441.65,1304.35
,,,,,,,,3232,9970,10468.5,9471.5,2848,2990.4,2705.6,1359,1426.95,1291.05
,,,,,,,,3233,10007,10507.35,9506.65,2858,3000.9,2715.1,1364,1432.2,1295.8
,,,,,,,,3234,10087,10591.35,9582.65,2880,3024,2736,1375,1443.75,1306.25
,,,,,,,,3235,10050,10552.5,9547.5,2870,3013.5,2726.5,1370,1438.5,1301.5
,,,,,,,,3236,10059,10561.95,9556.05,2873,3016.65,2729.35,1372,1440.6,1303.4
,,,,,,,,3237,10046,10548.3,9543.7,2870,3013.5,2726.5,1370,1438.5,1301.5
,,,,,,,,3238,9401,9871.05,8930.95,2684,2818.2,2549.8,1282,1346.1,1217.9
,,,,,,,,3239,8436,8857.8,8014.2,2409,2529.45,2288.55,1150,1207.5,1092.5
,,,,,,,,3240,7545,7922.25,7167.75,2154,2261.7,2046.3,1029,1080.45,977.55
,,,,,,,,3241,6966,7314.3,6617.7,1989,2088.45,1889.55,949,996.45,901.55
,,,,,,,,3242,6639,6970.95,6307.05,1896,1990.8,1801.2,905,950.25,859.75
,,,,,,,,3243,6469,6792.45,6145.55,1848,1940.4,1755.6,882,926.1,837.9
,,,,,,,,3244,6417,6737.85,6096.15,1833,1924.65,1741.35,874,917.7,830.3
,,,,,,,,3245,6577,6905.85,6248.15,1878,1971.9,1784.1,897,941.85,852.15
,,,,,,,,3246,7183,7542.15,6823.85,2052,2154.6,1949.4,979,1027.95,930.05
,,,,,,,,3247,8342,8759.1,7924.9,2383,2502.15,2263.85,1137,1193.85,1080.15
,,,,,,,,3248,9307,9772.35,8841.65,2658,2790.9,2525.1,1269,1332.45,1205.55
,,,,,,,,3249,9736,10222.8,9249.2,2780,2919,2641,1328,1394.4,1261.6
,,,,,,,,3250,9991,10490.55,9491.45,2854,2996.7,2711.3,1362,1430.1,1293.9
,,,,,,,,3251,10189,10698.45,9679.55,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,3252,10281,10795.05,9766.95,2936,3082.8,2789.2,1402,1472.1,1331.9
,,,,,,,,3253,10273,10786.65,9759.35,2934,3080.7,2787.3,1401,1471.05,1330.95
,,,,,,,,3254,10299,10813.95,9784.05,2941,3088.05,2793.95,1404,1474.2,1333.8
,,,,,,,,3255,10290,10804.5,9775.5,2939,3085.95,2792.05,1403,1473.15,1332.85
,,,,,,,,3256,10290,10804.5,9775.5,2939,3085.95,2792.05,1403,1473.15,1332.85
,,,,,,,,3257,10321,10837.05,9804.95,2947,3094.35,2799.65,1407,1477.35,1336.65
,,,,,,,,3258,10304,10819.2,9788.8,2943,3090.15,2795.85,1405,1475.25,1334.75
,,,,,,,,3259,10166,10674.3,9657.7,2903,3048.15,2757.85,1386,1455.3,1316.7
,,,,,,,,3260,10103,10608.15,9597.85,2885,3029.25,2740.75,1378,1446.9,1309.1
,,,,,,,,3261,10329,10845.45,9812.55,2950,3097.5,2802.5,1408,1478.4,1337.6
,,,,,,,,3262,9769,10257.45,9280.55,2790,2929.5,2650.5,1332,1398.6,1265.4
,,,,,,,,3263,8752,9189.6,8314.4,2499,2623.95,2374.05,1193,1252.65,1133.35
,,,,,,,,3264,7763,8151.15,7374.85,2217,2327.85,2106.15,1058,1110.9,1005.1
